title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
SHINY FIRE-TYPE Starters ,Accessories > Keychains & Lanyards > Keychains,13.0,13,57,19,1,205,28,"starters,cyndaquil,chimchar,fennekin,litten,fuecoco",United States,2023-07-27,yes,no,no,SengDesigns,https://www.etsy.com/listing/1531653585/shiny-fire-type-starters
Strawberry Patch Bandana - 100% Cotton - Handkerchief - Strawberries - Hand Screen Printed - Soft and Washable - Vintage Fruit Print ,Accessories > Scarves & Wraps > Bandanas,13.5,13,240,27,0,1042,40,"handmade kerchief,cotton bandana,cloth neckerchief,printed handkerchief,bandana headband,dog bandana,unisex bandana,bandanna scarf,ascot hanky,screen printed,soft cotton scarf,strawberry bandana,strawberries print",United States,2023-05-23,yes,no,no,HearthandHarrow,https://www.etsy.com/listing/1487980065/strawberry-patch-bandana-100-cotton
Radiohead | The Bends | Kid A | In Rainbows | OK Computer | Amnesiac | 1 ,Accessories > Patches & Pins > Pins & Pinback Buttons,7.55,13,421,84,1,1199,30,"amnesiac,radioheadbuttons,radioheadpin,radiobadges,thebendsbutton,kidabutton,inrainbows,okcomputer,anxiouslydesigned,englishrockbuttons",United States,2022-09-29,yes,no,no,AnxiouslyDesigned,https://www.etsy.com/listing/1300824892/radiohead-the-bends-kid-a-in-rainbows-ok
Embroidery Long Live Cowgirls Hat | Tan Hat ,Accessories > Hats & Caps > Baseball & Trucker Caps,24.0,13,416,49,21,1994,126,"Trucker hat,river hat,summer hat,beach hat,day drinking hat,cowboy,cowboy hat,cowgirl hat,country hat,Morgan wallen,long live cowgirls,Morgan wallen hat",United States,2023-05-19,yes,no,no,CupItDesigns,https://www.etsy.com/listing/1470825114/embroidery-long-live-cowgirls-hat-tan
Butterfly Shaped Sunglasses | Rhinestone Trimmed | Oversized Glasses ,Accessories > Sunglasses & Eyewear > Sunglasses,11.4,13,480,111,0,1869,54,"Accessories,Sunglasses & Eyewear,Sunglasses",United States,2023-03-21,yes,no,no,SanaBoutiqueJ,https://www.etsy.com/listing/1443553149/butterfly-shaped-sunglasses-rhinestone
"Black,Brown and Pink With Silver or Brass Fan holster ",Accessories > Costume Accessories > Costume Weapons,24.75,12,483,92,3,2532,31,"renfaire,renissance,larp,larping,fantasy,sifi,steampunk,cosplay,costume,leather,fan,wooden fan",United States,2022-11-13,yes,no,no,PoptartEmporium,https://www.etsy.com/listing/1345436999/blackbrown-and-pink-with-silver-or-brass
"Chap-stick holder keychain, Retro Lip Balm Keychain, Boho lip balm holder keyring, Happy face keychain, Retro lip balm keychain gift ",Accessories > Keychains & Lanyards > Keychains,4.0,12,1028,166,12,613,29,"lip balm holder,lip balm keychain,chapstick keychain,Happy face keychain,keychain accessories,Ghost Face keychain,Christmas Gift,Stocking stuffers,Fun Chapstick holder,Fun Retro Keychain,retro lip balm,boho lip balm holder,keychain gift ideas",United States,2023-03-09,yes,no,no,TwoCherishCo,https://www.etsy.com/listing/1419842750/chap-stick-holder-keychain-retro-lip
PREORDER Eras Tour Pin ,Accessories > Patches & Pins > Pins & Pinback Buttons,22.99,12,100,20,4,1164,29,"Accessories,Patches & Pins,Pins & Pinback Buttons",United States,2023-05-27,yes,no,no,MagicalByMarissa,https://www.etsy.com/listing/1490648939/preorder-eras-tour-pin
Wheatley 1.25 inch Enamel Lapel Pin (Portal 2) ,Accessories > Patches & Pins > Pins & Pinback Buttons,11.0,12,126,32,1,779,34,"portal,portal 2,wheatley,enamel pin,robots,video games,lapel pin,video game pins,accessories,collectible",United States,2023-04-25,yes,no,no,cozylittleartshoppe,https://www.etsy.com/listing/1454391198/wheatley-125-inch-enamel-lapel-pin
Gengar Enamel Pin ,Accessories > Patches & Pins > Pins & Pinback Buttons,9.5,12,136,22,0,827,49,"Pins,bookish pins,enamel pin,lapel pin,Anime pins,Enamel pin cute,ghost pin,gengar,gengar pin",United States,2023-04-12,yes,no,no,Marquisdusoleil,https://www.etsy.com/listing/1459832031/gengar-enamel-pin
