title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Hammerhead Shark Stud Earrings in Sterling Silver, Silver or Gold, Shark Earrings, Fish Earrings, Silver Shark Earrings ",Jewelry > Earrings > Stud Earrings,10.88,4,419,119,2,1802,44,"Delicate,Small,Cute,Extra Small,Tiny Earrings,Dance,Girls,Gift,Shark Earrings,Hammerhead Shark,shark,shark stud,fish earrings",United States,2022-09-29,yes,no,no,SilverRainSilver,https://www.etsy.com/listing/1300595496/hammerhead-shark-stud-earrings-in
"1.5 mm Non Tarnish Herringbone Necklace, Gold Thin Herringbone Necklace, Waterproof Snake Necklace, Dainty Stackable Necklace, Gift for mom ",Jewelry > Necklaces > Chains,17.48,4,159,12,0,226,16,"herringbone necklace,gift for her,minimalist necklace,non tarnish necklace,water resistant,gold filled necklace,gold snake necklace,stackable necklace,layering necklace,gold chain necklace,thin chain necklace,dainty necklace,super thin necklace",United States,2023-03-19,yes,no,no,RosewoodandCoStore,https://www.etsy.com/listing/1427928934/15-mm-non-tarnish-herringbone-necklace
Crystal Necklace set Silver Wedding Jewelry for Bride Silver Bridal Jewelry Crystal Bridal Necklace Set Bridal Jewelry Set ,Jewelry > Necklaces > Crystal Necklaces,27.49,4,174,39,0,920,25,"gift for her,Bridal jewelry,Wedding jewelry,Crystal earrings,bridal jewelry set,bridal necklace,crystal necklace set,bridal necklace set,crystal bridal set,wedding jewelry set,silver jewelry set,wedding necklace,crystal necklace",United States,2023-02-12,yes,no,no,GlamourBrideUSA,https://www.etsy.com/listing/1415413929/crystal-necklace-set-silver-wedding
CLAY EARRINGS | Minimal Earrings | Handmade | Hypoallergenic | Simple | Gift ,Jewelry > Earrings > Dangle & Drop Earrings,12.0,4,169,26,0,276,11,"Gold brass,Polymer clay,Lightweight,Clay earrings,Minimal,Hypoallergenic,Small clay earrings,Small earrings,Handmade,Simple",United States,2023-01-19,yes,no,no,TheWoodandClayCo,https://www.etsy.com/listing/1382614138/clay-earrings-minimal-earrings-handmade
Hypebeast Lux black shoe charms ,"Jewelry > Brooches, Pins & Clips > Clothing & Shoe Clips > Shoe Clips",3.0,4,159,14,4,214,7,"kaws,crocs,sneakerhead,hypebeast",United States,2023-04-19,yes,no,no,ImIvyMade,https://www.etsy.com/listing/1464388773/hypebeast-lux-black-shoe-charms
"Watch Band, 84 COLORS, 38mm 40mm 41mm 42mm 44mm 45mm 49mm, Watch Band Series 8 7 6 5 4 3 2 SE 1, Silicone Watch Band, Replacement Band Strap ",Jewelry > Watches > Watch Bands & Straps,4.45,4,562,86,5,86,1,"38mm,40mm,41mm,42mm,44mm,45mm,Replacement Band,Silicone Watch Band,Custom Watch Band,Watch Series,Watch Strap,Series 8,49mm",United States,2022-11-16,yes,no,no,ArtsyByAssociation,https://www.etsy.com/listing/1347991505/watch-band-84-colors-38mm-40mm-41mm-42mm
GOLD Hoop Earrings • Everyday Earring SET • Best Friend Gift Idea • NONTARNISH Boho Earrings for Women • Personalized Christmas Gift for Her ,Jewelry > Earrings > Hoop Earrings,20.25,3,396,34,1,502,2,"GOLD HOOP EARRINGS,EVERYDAY EARRING SET,BEST FRIEND GIFT,NONTARNISH EARRINGS,BOHO EARRINGS,EARRINGS FOR WOMEN,PERSONALIZED GIFT,CHRISTMAS GIFT,GIFT FOR HER,MINIMALIST EARRINGS,UNISEX EARRINGS,GOLD STUD EARRINGS,EARRINGS FOR HER",United States,2022-11-15,yes,no,no,AllisonBlissJewelry,https://www.etsy.com/listing/1332844642/gold-hoop-earrings-everyday-earring-set
"Set of 2 Mens Tiger Eye & Magnetic Hematite Bracelet, Gift for Boyfriend Crystal Bracelet, Mens Bead Bracelet, Magnetic Jewelry For Him ",Jewelry > Bracelets > Beaded Bracelets,56.7,3,47,18,1,272,32,"Boyfriend Gift,Crystal Bracelet,Bracelet Men,Mens Bracelet Bead,Mens Bracelet,Jewelry For Him,Mens Crystal Jewelry,Crystal Bracelet Set,Mens Stone Bracelet,Hematite Bracelet,Magnetic Bracelet,Tigers Eye Bracelet,Mens Tiger Eye",United States,2023-06-14,yes,no,no,SsilhoutteGemstoneTR,https://www.etsy.com/listing/1489151476/set-of-2-mens-tiger-eye-magnetic
"Gold Huggies, 925 Silver CZ Huggie Earring, Gold Earrings, Gold vintage Earrings, Baroque Earrings, Hoop Earring, Gold Hoops, Vintage Hoops ",Jewelry > Earrings > Hoop Earrings,35.97,3,2025,240,0,9520,7,"gold huggies,chunky earring,gold earring chunky,gold hoops,chunky hoops,thick hoops,gift for her,sterling silver,gold hoop earring,cz hoops,cz earrings,christmas,gold chunky huggie",United States,2022-09-22,yes,no,no,SilverLoverClover,https://www.etsy.com/listing/1296267740/gold-huggies-925-silver-cz-huggie
Doll crocs charms . Girl croc charm . Slime crocs charms. Cute girly crocs charms ,"Jewelry > Brooches, Pins & Clips > Clothing & Shoe Clips > Shoe Clips",2.29,3,522,73,2,284,0,"croc charm,crocs charm,pink crocs charms,barbie croc charm,Girl boss croc charm,Queen croc charm,pom pom croc charm,sunglasses charm,Skull croc charm,Doll croc charm,Black Barbie croc,black Barbie charm,boss croc charm",United States,2023-01-14,yes,no,no,Prestigecharms,https://www.etsy.com/listing/1379013596/doll-crocs-charms-girl-croc-charm-slime
